"opp","biopharm","ustwin","patus","patgsgr","year","ncit","ncountry","nclaims"
0,1,0,1,0,1993,8,11,37
0,1,0,0,1,1993,0,11,5
1,0,1,0,0,1996,1,3,12
1,1,1,0,1,1993,5,10,11
0,0,1,0,0,1996,2,4,15
0,1,0,0,0,1994,0,14,64
0,0,0,0,0,1995,1,3,6
0,0,1,0,0,1994,1,3,11
0,1,0,0,0,1995,0,3,5
0,0,1,1,0,1994,3,4,16
1,0,1,1,0,1995,0,4,14
0,0,1,1,0,1994,1,4,22
0,1,0,0,0,1994,5,14,7
0,0,0,0,0,1993,1,4,10
0,0,1,0,0,1996,0,3,12
0,0,0,0,0,1996,4,4,5
0,1,0,0,0,1995,1,2,10
1,1,0,0,1,1991,0,7,6
0,0,1,0,0,1996,0,2,12
0,1,0,1,0,1995,1,14,10
0,1,1,0,0,1993,1,14,16
0,1,1,1,0,1995,0,5,6
1,1,0,0,1,1992,1,5,6
1,0,1,0,0,1995,1,4,11
0,0,1,0,0,1994,3,4,20
0,1,0,1,0,1993,1,14,18
0,0,0,1,0,1995,2,3,16
0,0,0,0,0,1995,1,3,14
0,0,0,1,0,1996,1,3,18
0,0,1,0,0,1993,2,10,12
1,1,0,0,0,1996,5,14,28
0,0,1,0,0,1996,2,3,5
0,0,1,0,0,1996,3,3,27
1,1,1,0,1,1994,3,14,7
0,0,1,0,0,1995,1,3,13
0,1,0,1,0,1995,1,2,16
1,1,1,0,1,1995,0,14,18
1,1,1,1,0,1994,2,12,36
0,0,1,0,0,1995,1,3,5
0,0,1,1,0,1995,0,5,4
0,1,0,1,0,1992,4,14,17
0,1,0,0,1,1993,0,14,15
0,0,0,0,0,1995,2,4,10
0,0,1,0,1,1995,0,3,5
0,0,1,0,1,1994,0,4,11
1,1,0,1,0,1993,2,14,35
0,0,0,1,0,1995,1,5,10
1,0,1,1,0,1995,4,5,10
0,1,1,1,0,1995,0,14,9
1,1,0,1,0,1995,0,14,9
0,0,0,0,0,1996,0,4,9
0,0,1,0,0,1996,0,4,8
1,0,1,0,0,1993,1,2,7
0,0,1,0,1,1995,1,14,7
0,0,0,0,0,1995,0,3,8
0,0,1,0,1,1997,1,5,9
0,0,1,1,0,1996,0,4,12
0,0,1,1,0,1996,0,5,20
0,0,1,0,0,1994,0,3,15
0,0,1,1,0,1994,2,6,11
0,0,0,0,0,1996,2,4,14
0,0,0,0,0,1995,0,10,17
0,1,0,1,0,1995,1,13,5
0,0,1,0,0,1996,2,3,8
0,0,1,1,0,1995,2,3,6
1,1,0,1,0,1994,2,5,14
0,1,1,0,0,1994,0,5,15
0,1,1,0,0,1994,0,14,10
1,1,0,0,1,1994,1,11,8
0,1,1,0,0,1994,0,6,16
0,0,1,0,0,1992,4,3,6
1,1,0,0,0,1994,0,8,10
0,0,0,1,0,1996,3,6,6
1,1,0,1,0,1996,3,14,17
0,0,0,1,0,1994,0,3,3
0,0,1,0,1,1994,0,3,10
0,0,1,1,0,1994,1,4,15
1,1,1,0,0,1993,1,10,1
0,0,1,0,0,1996,1,3,13
1,1,0,0,1,1992,2,13,4
0,0,1,1,0,1996,1,4,14
1,1,0,1,0,1995,5,14,20
1,1,0,0,0,1994,0,14,16
0,1,0,0,0,1992,0,14,14
0,1,0,0,0,1993,0,5,19
1,0,0,0,0,1996,1,3,14
0,0,1,1,0,1995,0,3,9
0,0,1,1,0,1996,1,3,16
0,0,1,0,0,1996,0,3,9
0,0,1,1,0,1995,1,5,6
0,0,0,1,0,1994,1,5,7
0,0,0,0,1,1993,1,5,11
0,0,1,0,0,1995,0,3,9
0,0,0,1,0,1996,3,5,10
0,0,0,0,0,1995,2,3,15
0,1,0,1,0,1995,1,14,28
1,0,0,0,0,1994,4,12,13
0,0,0,1,0,1996,0,11,19
1,1,0,1,0,1993,2,9,9
0,0,1,1,0,1995,1,14,21
1,1,1,1,0,1994,3,14,7
0,0,0,0,1,1994,1,4,12
0,0,1,0,0,1994,1,4,8
0,0,0,0,0,1993,0,3,7
0,0,0,0,0,1995,0,3,11
0,0,1,0,1,1995,0,4,11
1,1,1,1,0,1993,3,14,10
0,0,1,0,0,1995,1,4,9
0,0,0,1,0,1997,0,4,4
0,0,1,1,0,1996,0,3,10
0,0,1,1,0,1994,3,3,4
0,1,1,1,0,1995,0,14,10
0,0,1,1,0,1994,0,3,10
0,1,1,0,1,1994,0,14,12
0,0,1,0,0,1995,0,4,10
0,1,1,0,1,1996,0,14,11
0,0,1,1,0,1995,1,4,7
1,1,0,0,0,1992,1,14,10
0,1,0,1,0,1993,0,9,10
0,0,1,0,0,1993,0,4,6
1,1,0,0,0,1993,0,12,6
1,0,1,0,0,1991,3,8,6
0,1,0,0,0,1993,0,12,8
0,0,1,0,0,1994,1,5,10
0,1,0,0,0,1992,1,14,10
1,0,1,0,0,1995,3,5,10
1,1,1,0,0,1993,1,14,13
1,0,1,0,0,1993,2,11,28
0,0,0,0,0,1995,0,3,8
1,1,0,0,0,1993,1,14,19
0,1,1,0,0,1995,0,14,10
1,0,1,0,0,1993,1,5,5
0,1,0,0,0,1994,0,7,27
0,0,1,0,0,1993,0,4,10
1,0,1,0,0,1993,0,14,6
1,0,1,0,0,1991,1,5,7
1,1,0,0,0,1993,0,13,15
0,0,1,0,0,1995,0,4,10
0,0,1,0,0,1993,0,3,4
0,0,0,0,0,1994,0,14,12
1,1,1,0,0,1992,3,14,16
1,0,1,0,0,1995,1,5,9
0,0,1,0,0,1996,2,3,10
0,0,1,0,0,1995,1,11,14
0,0,1,0,0,1992,0,14,10
1,0,0,0,0,1991,2,3,7
0,1,0,0,0,1992,0,13,15
0,0,1,0,0,1994,0,3,8
0,0,1,0,0,1995,2,5,10
0,0,1,0,0,1994,0,5,12
0,0,1,0,0,1993,5,5,4
1,0,1,0,0,1995,0,5,5
1,1,0,0,0,1993,0,13,3
0,0,1,0,0,1994,4,4,10
0,0,1,1,0,1995,0,3,10
0,0,0,1,0,1995,1,5,7
0,0,1,1,0,1996,2,3,16
0,0,1,1,0,1996,0,3,17
1,1,0,0,0,1996,2,13,8
1,1,0,0,1,1994,1,14,41
1,1,1,0,1,1993,5,10,11
0,0,1,0,1,1995,0,7,12
0,1,1,0,1,1995,0,14,38
0,0,0,0,0,1993,0,6,1
0,1,1,0,0,1994,0,11,19
0,0,1,0,0,1995,0,5,3
0,0,1,0,0,1995,1,6,6
0,0,1,0,0,1994,5,4,2
0,0,1,0,0,1995,0,4,2
0,0,1,0,0,1993,1,14,5
0,0,1,1,0,1996,2,3,12
1,0,0,0,1,1992,0,11,3
1,1,0,1,0,1993,0,11,23
0,0,1,1,0,1994,0,3,6
0,1,0,0,0,1993,0,12,3
0,0,0,1,0,1994,0,11,8
1,0,0,1,0,1994,0,12,20
1,1,0,1,0,1994,0,12,32
1,1,0,1,0,1992,0,12,14
1,1,1,0,0,1995,0,13,25
1,1,0,0,0,1996,0,13,12
1,1,1,1,0,1994,0,10,18
1,0,1,1,0,1993,0,13,14
0,1,0,1,0,1993,0,13,28
1,1,0,1,0,1994,0,13,40
1,1,0,1,0,1995,0,13,56
1,1,0,0,0,1993,0,14,11
0,1,0,1,0,1992,0,3,20
1,1,0,1,0,1995,0,12,22
1,1,0,0,1,1993,0,13,10
0,1,0,0,1,1992,0,13,15
1,1,0,1,0,1993,0,10,17
0,1,0,1,0,1995,0,13,33
1,1,1,0,0,1992,0,13,9
1,1,0,0,0,1993,0,13,44
1,1,0,0,0,1993,0,13,20
1,1,1,0,0,1996,0,13,1
0,1,0,1,0,1993,0,13,22
1,0,1,1,0,1994,0,7,50
0,1,0,1,0,1993,0,13,27
1,1,0,0,0,1995,0,13,23
0,0,1,1,0,1995,0,12,26
0,0,1,1,0,1994,0,3,27
1,1,1,1,0,1996,0,7,14
1,1,0,0,0,1994,0,13,17
1,1,0,1,0,1993,0,5,10
1,1,0,1,0,1994,0,13,9
0,1,1,1,0,1994,0,6,10
1,1,0,1,0,1994,0,13,28
0,1,0,0,0,1993,0,13,7
1,0,1,0,1,1994,0,13,25
1,1,0,0,0,1994,0,5,4
1,1,1,1,0,1996,0,13,38
0,0,1,1,0,1996,0,5,79
1,0,0,0,1,1992,0,13,7
0,0,0,0,1,1994,0,4,16
0,0,1,0,1,1993,0,13,8
0,1,1,0,0,1992,0,13,10
1,1,0,0,1,1996,0,13,13
0,1,1,0,1,1994,0,5,34
0,0,0,1,0,1995,0,11,64
1,1,0,0,0,1994,0,13,13
0,1,1,1,0,1995,0,13,9
0,1,1,1,0,1993,0,13,18
0,1,1,0,0,1995,0,13,11
0,0,1,0,1,1995,0,12,7
1,0,0,0,1,1993,0,3,6
0,1,0,0,1,1993,0,13,10
0,1,0,1,0,1993,0,13,35
1,1,1,1,0,1995,0,13,10
1,0,0,1,0,1994,0,13,20
0,1,0,1,0,1993,0,13,11
1,1,0,1,0,1996,0,13,15
0,0,0,0,1,1993,0,13,12
0,0,1,0,1,1996,0,6,6
1,1,0,0,0,1994,0,13,16
0,0,1,0,1,1994,0,2,9
1,1,0,1,0,1995,0,12,12
0,0,1,0,1,1995,0,4,11
0,1,0,0,0,1995,0,13,33
1,0,0,0,1,1992,0,10,18
1,0,0,0,1,1993,0,13,8
1,1,1,0,0,1993,0,13,9
0,1,1,0,0,1994,0,13,10
1,1,1,1,0,1995,0,13,51
0,1,0,1,0,1995,0,13,8
0,1,1,1,0,1994,0,11,10
0,1,0,0,0,1993,0,13,7
1,1,0,0,0,1995,0,10,31
0,0,0,0,1,1994,0,13,3
1,1,1,0,0,1995,0,9,28
0,1,1,0,1,1994,0,13,13
0,1,1,1,0,1995,0,13,6
0,0,1,0,1,1992,0,9,4
0,1,0,0,1,1995,0,13,26
0,0,0,0,0,1995,0,4,20
0,0,1,1,0,1993,0,13,12
1,1,0,1,0,1997,0,13,24
0,1,1,0,0,1992,0,13,4
0,1,1,0,0,1994,0,4,13
0,1,1,0,0,1995,0,13,41
0,1,0,0,1,1994,0,12,23
0,1,0,0,1,1993,0,13,16
1,1,0,0,0,1993,0,13,18
0,1,0,1,0,1995,0,13,16
0,0,1,0,1,1993,0,6,24
1,1,1,0,1,1994,0,4,10
1,1,1,1,0,1994,0,13,24
0,1,1,1,0,1993,0,13,1
1,1,0,1,0,1996,0,13,35
1,1,1,0,0,1994,0,13,274
1,1,0,0,1,1994,0,11,10
1,1,0,0,0,1994,0,13,48
0,0,1,0,0,1993,0,13,11
0,1,0,1,0,1993,0,13,9
0,1,1,1,0,1992,0,13,11
1,1,0,1,0,1995,0,13,18
1,1,0,0,0,1994,0,13,13
1,1,0,0,1,1992,0,13,7
0,1,0,0,0,1995,0,10,83
0,0,0,1,0,1993,0,3,7
1,1,0,1,0,1995,0,14,14
1,1,1,0,0,1996,0,14,14
0,1,0,1,0,1995,0,14,13
1,1,0,0,1,1993,0,14,10
1,1,0,0,0,1993,0,11,14
1,1,1,1,0,1993,0,12,25
0,0,1,1,0,1995,0,1,13
1,1,0,1,0,1997,0,14,10
0,1,0,1,0,1995,0,13,10
0,0,0,0,1,1994,0,6,7
0,0,1,0,1,1994,0,14,10
1,1,0,1,0,1996,0,14,52
0,1,0,1,0,1995,0,13,21
1,1,0,1,0,1995,0,13,156
0,1,0,0,1,1994,0,10,4
0,1,1,0,1,1993,0,14,14
1,1,1,1,0,1996,0,7,34
0,1,1,1,0,1994,0,14,18
0,0,0,1,0,1996,0,5,17
1,1,1,0,0,1995,0,13,7
1,0,1,0,1,1996,0,7,11
0,1,0,0,1,1992,0,14,9
1,1,1,1,0,1994,0,13,10
1,1,0,0,1,1993,2,13,6
0,0,1,0,0,1995,0,3,7
0,0,0,0,0,1994,0,14,5
0,0,0,0,0,1995,0,3,30
0,0,1,0,1,1995,0,5,10
0,0,1,0,0,1995,1,3,19
0,1,1,0,1,1994,0,14,15
1,1,1,0,0,1993,1,3,16
0,0,1,0,0,1995,0,3,4
1,1,1,0,0,1993,1,14,21
0,0,1,1,0,1996,2,12,22
0,0,0,0,0,1994,0,4,17
1,0,1,0,0,1995,0,6,14
1,1,0,0,0,1994,0,13,10
0,0,0,1,0,1996,1,5,3
1,0,1,0,0,1994,1,3,10
0,0,1,0,0,1995,1,3,30
0,1,1,0,1,1993,1,14,9
0,0,1,0,0,1997,4,3,4
0,0,1,1,0,1995,0,3,10
0,0,0,1,0,1994,0,4,18
1,0,0,0,1,1994,0,5,9
0,0,0,1,0,1996,1,3,12
0,0,1,1,0,1995,0,4,5
0,1,0,1,0,1996,0,14,11
0,0,1,0,0,1995,2,3,3
0,0,0,0,1,1995,2,11,1
0,0,1,0,0,1994,1,3,3
1,1,0,1,0,1996,0,14,9
0,0,1,0,1,1994,0,4,5
1,0,0,0,0,1995,1,3,3
0,1,1,0,0,1993,0,13,8
0,0,1,0,0,1997,0,3,13
0,1,1,1,0,1994,0,14,8
0,1,0,0,0,1995,0,3,13
0,1,1,0,0,1992,0,4,3
1,0,1,1,0,1995,0,10,17
1,1,0,1,0,1995,1,14,14
0,0,0,0,0,1996,0,3,4
0,0,1,1,0,1995,0,3,1
0,0,1,0,1,1996,0,3,5
0,0,0,1,0,1995,0,5,14
1,1,0,0,0,1994,2,11,10
0,0,1,0,0,1996,1,4,6
0,0,0,0,1,1995,0,10,6
0,1,1,0,0,1995,0,5,6
0,0,1,0,0,1995,0,3,5
1,1,0,1,0,1995,4,14,11
0,1,0,0,0,1994,0,14,2
1,0,1,0,0,1995,2,4,5
1,0,0,0,0,1996,0,2,8
1,1,0,0,0,1992,0,11,10
1,1,0,0,1,1996,0,9,24
0,0,1,0,0,1994,2,3,7
0,0,1,0,1,1994,0,10,3
0,0,0,0,1,1995,1,6,7
1,0,0,0,0,1995,1,3,9
0,1,1,0,1,1995,1,14,10
0,0,1,1,0,1995,2,3,7
1,0,1,0,1,1994,0,6,6
0,1,1,1,0,1995,0,14,10
1,1,0,1,0,1994,0,13,13
0,1,1,0,0,1994,0,3,12
1,1,0,0,1,1994,2,9,9
0,0,0,0,0,1995,2,3,15
0,0,1,0,1,1994,0,14,17
0,0,0,0,0,1996,0,3,15
0,0,0,1,0,1995,1,3,9
1,1,0,1,0,1995,1,5,10
1,0,1,0,0,1995,1,4,6
1,0,0,0,0,1996,4,7,4
0,0,1,1,0,1996,0,3,10
0,0,1,0,0,1994,0,5,10
1,0,1,0,1,1994,0,11,15
1,1,0,0,1,1995,0,10,10
1,1,0,0,1,1997,1,14,8
0,1,1,0,1,1993,1,14,2
1,0,1,1,0,1994,0,8,10
0,0,1,0,0,1995,1,3,6
1,1,1,0,0,1995,1,13,15
1,1,1,0,1,1993,0,14,3
0,0,1,0,0,1994,6,3,11
0,0,1,0,0,1995,1,3,4
1,1,0,1,0,1996,0,11,17
1,1,0,0,1,1995,2,14,30
0,0,0,0,0,1994,0,14,9
0,0,0,1,0,1994,0,3,15
1,1,0,1,0,1995,0,11,10
1,1,0,0,0,1995,2,7,9
0,0,1,0,0,1994,1,1,9
0,1,0,1,0,1995,0,13,4
1,1,1,1,0,1994,2,6,18
0,1,1,0,1,1994,0,10,14
0,0,0,0,0,1994,2,2,14
0,0,1,0,0,1997,0,4,13
0,0,1,0,0,1996,3,3,12
0,0,1,0,0,1996,1,3,8
0,1,0,0,0,1995,0,14,12
1,1,0,0,1,1994,1,14,15
1,1,0,0,1,1995,0,14,9
0,0,1,0,0,1994,3,3,18
0,1,0,0,1,1995,1,14,11
1,1,0,1,0,1994,0,14,16
0,0,0,0,0,1996,5,3,6
0,0,1,1,0,1996,0,3,6
0,1,0,1,0,1995,0,14,28
1,1,0,0,1,1994,1,12,17
0,0,1,0,0,1996,0,3,6
0,1,0,0,0,1995,0,7,6
1,0,1,0,1,1995,1,3,8
1,0,1,0,0,1995,0,4,4
1,0,1,0,0,1996,0,4,6
0,0,0,0,0,1994,0,6,4
1,0,0,0,1,1994,1,4,4
0,1,0,0,0,1996,0,5,20
0,0,1,0,0,1994,1,4,7
1,1,0,1,0,1995,0,16,16
1,0,0,0,1,1996,2,12,11
0,1,0,0,0,1995,1,14,12
0,0,0,0,1,1995,0,7,9
1,1,0,0,0,1994,0,6,2
0,0,1,1,0,1996,0,3,10
0,1,0,0,0,1995,0,14,4
0,0,1,0,0,1994,3,3,5
0,1,0,0,1,1993,0,11,7
0,0,1,0,1,1994,0,4,9
0,1,0,0,0,1994,1,12,10
0,0,1,0,0,1994,1,4,7
1,0,1,0,0,1995,2,4,10
0,0,1,0,0,1995,0,6,18
0,0,1,0,1,1994,0,4,5
1,1,0,0,0,1995,2,5,10
1,1,0,0,0,1995,1,13,13
0,0,1,0,0,1995,0,4,3
0,1,0,0,0,1993,0,13,10
0,0,1,0,1,1994,2,4,7
1,1,0,0,0,1993,1,13,11
0,0,1,0,0,1995,1,3,6
0,0,1,0,0,1995,0,5,5
1,0,0,0,0,1995,4,4,12
1,1,1,0,0,1995,0,15,9
1,1,0,0,0,1995,1,15,10
1,1,0,0,1,1993,1,15,11
0,1,0,0,0,1992,2,8,10
0,0,1,0,0,1995,0,3,16
0,0,1,0,0,1994,1,5,14
0,0,0,0,0,1996,1,3,18
0,1,1,1,0,1995,1,14,14
0,0,1,1,0,1996,0,4,14
0,1,0,0,0,1994,1,14,27
0,0,1,1,0,1995,0,14,7
0,0,1,1,0,1995,0,3,15
1,0,1,0,0,1995,0,3,3
0,0,0,0,0,1996,3,3,6
0,0,1,0,0,1996,0,3,18
0,0,0,1,0,1996,0,3,12
0,1,1,0,0,1993,0,7,5
1,0,1,0,0,1995,0,5,27
0,0,1,1,0,1996,1,5,13
0,0,1,0,0,1995,1,4,6
0,1,1,1,0,1993,0,14,10
0,1,0,0,1,1995,0,13,18
1,1,0,0,1,1995,0,13,16
0,0,1,1,0,1996,1,3,12
0,0,0,1,0,1996,1,4,20
1,1,0,0,0,1996,1,14,40
0,0,0,0,0,1995,0,3,10
0,1,1,1,0,1996,1,5,11
0,0,1,0,0,1996,0,2,13
0,0,1,0,0,1995,0,3,33
0,0,0,0,0,1996,1,4,2
1,1,0,1,0,1995,2,14,10
0,0,1,0,0,1995,0,2,7
0,0,1,0,0,1995,5,3,5
0,1,1,0,0,1995,1,14,13
0,0,1,0,0,1996,1,3,6
0,0,1,0,0,1996,0,8,9
0,0,1,0,0,1996,0,3,13
1,1,0,0,0,1994,0,14,9
0,0,0,0,0,1997,0,3,3
0,0,1,1,0,1995,0,4,7
0,0,0,1,0,1996,0,3,10
0,0,1,0,0,1995,5,3,7
1,1,0,0,0,1993,1,4,5
0,0,1,1,0,1995,7,6,4
0,0,0,0,0,1996,0,3,14
0,0,1,0,0,1996,0,3,18
0,1,1,1,0,1994,0,3,9
1,1,1,0,0,1993,2,14,7
0,0,1,0,0,1996,0,5,9
0,0,0,0,0,1996,0,7,11
1,0,0,0,1,1995,1,5,13
0,0,1,0,0,1996,2,3,6
0,0,1,0,0,1995,1,3,3
0,0,1,1,0,1995,1,5,4
1,0,1,0,0,1996,1,5,6
0,0,1,1,0,1996,0,3,10
0,0,1,1,0,1997,0,4,7
0,0,1,1,0,1995,0,3,6
0,0,1,0,0,1995,1,3,11
0,0,1,1,0,1996,0,5,13
0,1,0,1,0,1994,2,5,9
1,1,0,1,0,1995,4,13,7
0,0,1,0,0,1996,1,3,8
0,0,1,1,0,1995,1,2,13
0,0,1,0,0,1996,1,4,10
0,1,0,1,0,1996,0,14,25
0,0,1,0,0,1996,3,3,10
0,0,1,1,0,1995,0,4,9
1,1,0,1,0,1994,0,14,4
0,1,0,0,0,1995,3,14,16
0,0,1,1,0,1996,0,4,16
0,0,1,0,0,1995,0,3,20
0,0,1,0,0,1994,3,3,21
0,0,1,1,0,1996,0,3,10
0,0,0,0,0,1994,0,4,11
1,0,0,1,0,1996,2,4,17
1,1,0,0,0,1995,0,14,15
0,1,1,0,1,1994,0,14,24
0,0,1,1,0,1996,13,4,24
0,0,1,0,0,1996,0,3,12
1,0,0,1,0,1996,2,2,13
0,0,1,0,0,1996,0,3,2
0,0,1,1,0,1997,0,5,22
0,0,1,0,0,1996,1,3,8
1,0,0,1,0,1994,4,4,22
1,0,1,1,0,1994,7,4,20
1,0,1,1,0,1994,0,4,17
1,0,0,1,0,1996,2,4,25
0,0,1,0,0,1995,0,5,17
0,1,1,1,0,1995,0,7,12
0,1,0,0,1,1994,2,14,13
0,0,1,1,0,1995,2,3,7
0,0,1,1,0,1995,2,4,4
0,0,1,0,0,1995,1,3,9
0,0,1,0,0,1996,1,4,12
1,0,1,1,0,1995,0,3,15
0,0,1,0,0,1995,0,4,46
0,0,1,0,0,1995,0,3,36
1,0,0,0,0,1995,0,3,1
0,0,1,0,0,1996,0,2,20
0,0,1,0,0,1996,0,3,4
0,0,1,0,0,1992,1,4,7
0,1,0,0,0,1994,0,14,16
0,0,1,0,0,1992,0,4,10
1,1,0,0,0,1995,1,14,15
1,1,1,0,0,1993,1,14,16
0,0,1,0,0,1995,0,3,11
0,0,1,0,0,1994,0,4,10
0,0,0,0,0,1996,10,5,7
0,0,1,0,0,1997,1,5,16
0,0,1,0,0,1993,0,4,4
1,1,0,0,0,1995,1,14,10
0,1,0,0,0,1994,1,14,5
0,0,1,1,0,1996,0,4,11
1,1,1,0,0,1994,1,14,15
0,0,0,0,0,1994,1,11,5
0,0,0,0,0,1994,0,14,9
0,0,1,0,0,1995,1,4,14
0,0,0,0,0,1994,0,6,6
1,0,0,0,0,1994,1,3,14
0,0,1,0,0,1996,2,5,12
0,0,1,1,0,1995,3,3,4
1,0,0,0,0,1996,1,5,17
1,0,1,0,0,1994,0,8,6
0,0,1,0,0,1993,1,9,10
0,0,0,0,0,1994,2,4,1
0,0,1,0,0,1997,0,8,9
0,0,0,0,0,1994,0,8,6
1,0,1,0,0,1994,2,2,15
0,0,1,1,0,1994,1,3,5
0,0,1,1,0,1995,0,3,4
1,1,0,0,0,1996,2,14,5
1,1,0,0,0,1993,3,14,31
0,1,0,0,1,1994,0,6,16
1,1,0,0,1,1994,0,8,13
0,1,0,0,1,1994,0,14,17
0,0,1,0,0,1996,0,4,8
0,0,1,0,0,1995,1,4,5
0,0,1,0,0,1996,1,5,3
0,1,1,0,0,1994,0,14,14
1,0,0,0,0,1996,0,14,6
1,0,1,0,0,1994,4,8,10
1,1,0,0,0,1994,0,14,22
0,0,0,1,0,1995,0,3,13
0,1,0,0,0,1993,0,12,10
1,1,0,1,0,1995,0,14,62
1,1,0,0,1,1994,0,10,30
0,1,0,0,0,1995,0,14,24
1,1,1,0,1,1994,0,14,23
1,1,0,0,0,1994,0,14,8
1,1,0,1,0,1994,0,14,5
1,1,0,0,0,1993,0,14,52
1,1,0,0,1,1995,0,14,10
1,1,0,0,1,1994,0,14,30
0,1,0,1,0,1992,0,14,7
1,1,0,0,0,1994,0,14,6
1,1,1,0,1,1994,0,14,12
0,0,1,0,0,1993,0,8,11
0,1,1,0,0,1995,0,12,9
0,0,1,1,0,1995,0,14,7
1,1,0,0,1,1995,0,13,16
1,1,1,0,0,1993,0,14,16
0,1,0,0,0,1993,0,14,28
1,1,0,1,0,1996,0,14,26
1,0,0,1,0,1996,0,5,16
1,1,0,1,0,1995,0,14,25
0,1,0,1,0,1995,0,14,20
1,0,0,1,0,1996,0,14,47
0,1,0,0,1,1993,0,7,4
0,1,1,0,1,1993,0,14,16
1,1,0,0,0,1994,0,7,6
0,1,0,0,1,1995,0,14,7
1,1,0,1,0,1996,0,14,40
1,1,0,1,0,1992,0,14,8
0,0,1,1,0,1996,0,3,18
0,0,1,0,0,1994,0,3,17
0,0,0,1,0,1994,0,14,355
1,1,1,1,0,1996,0,14,16
0,1,0,1,0,1994,0,14,24
1,1,0,0,0,1995,0,14,14
1,1,0,0,1,1995,0,11,10
0,1,0,0,1,1994,0,14,19
0,1,1,1,0,1995,0,14,20
1,1,0,0,0,1994,0,14,8
1,1,0,0,0,1995,0,14,41
0,0,1,1,0,1996,0,7,23
0,0,1,1,0,1993,0,3,16
1,1,0,0,1,1993,0,14,14
0,0,0,0,0,1996,2,5,17
0,1,0,0,0,1994,0,7,11
1,1,0,0,1,1995,0,13,5
0,0,1,1,0,1996,0,4,29
1,1,0,0,1,1994,0,14,21
1,1,0,1,0,1996,0,14,15
1,1,0,1,0,1994,0,14,27
1,1,1,0,1,1994,0,14,27
1,1,0,0,1,1996,0,14,15
1,1,0,0,1,1996,0,14,19
1,0,0,1,0,1996,0,14,38
1,1,1,0,1,1995,0,14,12
1,1,0,1,0,1996,0,14,14
0,0,1,1,0,1994,0,12,7
0,1,0,0,0,1993,0,7,32
1,1,0,1,0,1996,0,14,11
1,1,1,0,1,1993,0,14,15
0,0,0,0,1,1994,0,3,20
0,1,0,0,1,1994,0,14,11
0,1,1,0,0,1996,0,14,10
1,1,0,0,0,1994,0,14,40
1,1,1,1,0,1993,0,13,19
1,1,0,0,0,1995,0,14,19
1,1,0,1,0,1995,0,14,22
1,1,0,0,0,1994,0,14,38
1,1,0,0,1,1995,0,14,19
1,1,0,1,0,1996,0,14,25
1,0,1,1,0,1993,0,14,23
1,1,0,0,0,1996,0,3,20
1,1,0,1,0,1995,0,14,17
1,1,1,0,0,1994,0,14,31
1,1,0,1,0,1993,0,14,13
0,1,0,0,0,1995,0,14,12
0,0,1,0,0,1996,0,5,11
1,1,0,0,0,1995,0,14,15
0,0,1,1,0,1995,0,3,10
0,0,1,0,0,1995,0,14,10
0,1,0,1,0,1994,0,14,13
1,1,0,0,0,1995,0,14,64
1,1,0,1,0,1996,0,14,15
0,0,1,1,0,1997,0,14,14
0,1,0,0,0,1993,0,14,10
0,1,0,0,0,1994,0,14,15
0,1,1,0,0,1994,0,14,10
0,0,1,0,0,1995,0,4,15
1,1,1,1,0,1996,0,14,9
0,1,0,0,1,1995,0,12,11
1,1,1,0,1,1995,0,14,10
0,0,0,0,0,1994,0,5,16
0,1,0,0,0,1994,0,14,10
0,1,0,0,0,1994,0,14,20
0,1,1,0,1,1996,0,14,1
0,1,1,0,1,1995,0,14,2
0,1,1,0,1,1995,0,13,19
0,1,0,1,0,1994,0,14,38
1,1,0,1,0,1994,0,11,12
0,1,0,0,0,1995,0,14,22
1,1,0,0,0,1995,0,14,7
0,1,0,1,0,1996,0,14,19
0,0,1,0,0,1994,0,3,34
1,1,1,0,1,1997,0,14,8
0,1,0,0,0,1995,0,14,8
0,1,0,0,1,1995,0,11,16
1,1,0,1,0,1995,0,12,12
0,1,0,1,0,1995,0,11,39
1,1,1,0,0,1996,0,14,11
0,1,1,1,0,1993,0,14,8
1,1,1,0,0,1996,0,14,10
0,0,0,0,1,1993,0,6,3
0,1,1,1,0,1996,0,14,25
0,0,1,1,0,1995,0,3,6
1,0,1,0,1,1995,0,14,26
0,0,0,0,0,1995,1,3,15
0,0,0,0,0,1995,0,14,14
1,1,0,0,0,1994,0,14,26
1,0,1,1,0,1996,0,4,19
0,1,0,1,0,1997,0,14,42
0,1,0,0,1,1994,0,14,10
0,1,0,0,1,1994,0,14,23
1,0,1,0,1,1996,0,7,5
0,0,1,1,0,1993,0,5,27
1,1,0,0,1,1994,0,14,12
1,1,0,1,0,1995,0,13,29
0,1,0,1,0,1996,0,14,14
0,0,0,0,0,1994,0,14,11
1,1,1,1,0,1996,0,14,13
0,0,0,0,1,1995,0,9,13
1,1,0,1,0,1994,0,14,10
0,1,0,1,0,1996,0,11,21
0,0,1,1,0,1996,0,5,8
1,1,0,0,1,1996,0,14,10
0,0,1,0,0,1995,0,14,20
0,1,1,1,0,1995,0,14,6
1,1,0,0,1,1994,0,14,12
0,0,1,1,0,1996,0,7,10
0,1,1,0,1,1996,0,14,12
1,1,0,1,0,1996,0,14,17
1,0,0,0,1,1995,0,7,19
1,1,0,1,0,1995,0,14,13
0,1,1,0,0,1995,0,8,21
0,0,1,0,0,1993,0,5,4
